Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,locus_tag,gene,product,protein_id,note,feature_type,sequence,start,end,strand
BHE81_RS00060,12.48967104106231,-2.162495600450047,0.808224583607243,-2.6756122547008694,0.0074592888505632,0.0447027551996113,BHE81_RS00060,,NAD(P)H-dependent oxidoreductase,WP_004177550.1,,CDS,NZ_MJDM01000001.1,15473,16255,-
BHE81_RS00065,18.86770532102948,-1.701120662424417,0.6061416210371613,-2.8064739384067554,0.0050086963917149,0.0327623101963492,BHE81_RS00065,,,,,gene,NZ_MJDM01000001.1,16342,17250,+
BHE81_RS00065,18.86770532102948,-1.701120662424417,0.6061416210371613,-2.8064739384067554,0.0050086963917149,0.0327623101963492,BHE81_RS00065,,LysR family transcriptional regulator,WP_149888777.1,,CDS,NZ_MJDM01000001.1,16342,17250,+
BHE81_RS00110,16.004855426572735,-3.993406387225694,0.8589344591076561,-4.649256232395693,3.331341478801393e-06,6.598558544161069e-05,BHE81_RS00110,yjiL,,,,gene,NZ_MJDM01000001.1,24073,24840,-
BHE81_RS00110,16.004855426572735,-3.993406387225694,0.8589344591076561,-4.649256232395693,3.331341478801393e-06,6.598558544161069e-05,BHE81_RS00110,yjiL,putative 2-hydroxyacyl-CoA dehydratase activator YjiL,WP_002887413.1,,CDS,NZ_MJDM01000001.1,24073,24840,-
BHE81_RS00115,25.888260824378467,-5.063685031393205,0.6964541287637755,-7.270665535979202,3.5772064831871813e-13,2.695916567698959e-11,BHE81_RS00115,,,,,gene,NZ_MJDM01000001.1,24850,26001,-
BHE81_RS00115,25.888260824378467,-5.063685031393205,0.6964541287637755,-7.270665535979202,3.5772064831871813e-13,2.695916567698959e-11,BHE81_RS00115,,double-cubane-cluster-containing anaerobic reductase,WP_002887414.1,,CDS,NZ_MJDM01000001.1,24850,26001,-
BHE81_RS00330,7.316117567290639,-3.831255148484223,1.0641115773175105,-3.600426149053213,0.0003176960573136,0.00345453522115,BHE81_RS00330,,,,,gene,NZ_MJDM01000001.1,65253,66032,+
BHE81_RS00330,7.316117567290639,-3.831255148484223,1.0641115773175105,-3.600426149053213,0.0003176960573136,0.00345453522115,BHE81_RS00330,,PTS mannose/fructose/sorbose/N-acetylgalactosamine transporter subunit IIC,WP_004177513.1,,CDS,NZ_MJDM01000001.1,65253,66032,+
BHE81_RS00335,10.959677075162537,-3.2038448379810003,0.8545626238840444,-3.749104803366325,0.0001774669160473,0.0021577317544778,BHE81_RS00335,,,,,gene,NZ_MJDM01000001.1,66010,66861,+
BHE81_RS00335,10.959677075162537,-3.2038448379810003,0.8545626238840444,-3.749104803366325,0.0001774669160473,0.0021577317544778,BHE81_RS00335,,PTS system mannose/fructose/sorbose family transporter subunit IID,WP_004146068.1,,CDS,NZ_MJDM01000001.1,66010,66861,+
BHE81_RS00345,14.618466183484196,-2.2880418081150524,0.6687866480643966,-3.421183444282428,0.0006234926138495,0.0060057427804368,BHE81_RS00345,,,,,gene,NZ_MJDM01000001.1,67953,68963,+
BHE81_RS00345,14.618466183484196,-2.2880418081150524,0.6687866480643966,-3.421183444282428,0.0006234926138495,0.0060057427804368,BHE81_RS00345,,SIS domain-containing protein,WP_015959384.1,,CDS,NZ_MJDM01000001.1,67953,68963,+
BHE81_RS00370,31.819195823830785,-1.7824724460178685,0.4781505300628835,-3.727847892970961,0.0001931218721514,0.0023147192574057,BHE81_RS00370,dnaT,,,,gene,NZ_MJDM01000001.1,73941,74480,-
BHE81_RS00370,31.819195823830785,-1.7824724460178685,0.4781505300628835,-3.727847892970961,0.0001931218721514,0.0023147192574057,BHE81_RS00370,dnaT,primosomal protein DnaT,WP_002887624.1,,CDS,NZ_MJDM01000001.1,73941,74480,-
BHE81_RS00380,24.24798187257881,-2.355949526734266,0.8435383565905725,-2.7929370470556694,0.0052231855871763,0.0339024922958417,BHE81_RS00380,,,,,gene,NZ_MJDM01000001.1,75047,75823,-
BHE81_RS00380,24.24798187257881,-2.355949526734266,0.8435383565905725,-2.7929370470556694,0.0052231855871763,0.0339024922958417,BHE81_RS00380,,threonine/serine ThrE exporter family protein,WP_004146059.1,,CDS,NZ_MJDM01000001.1,75047,75823,-
BHE81_RS00410,39.31443575757464,-2.451923765515093,0.5137257483085436,-4.772826305841435,1.8165845143303105e-06,3.890441657847502e-05,BHE81_RS00410,,,,,gene,NZ_MJDM01000001.1,80612,81955,+
BHE81_RS00410,39.31443575757464,-2.451923765515093,0.5137257483085436,-4.772826305841435,1.8165845143303105e-06,3.890441657847502e-05,BHE81_RS00410,,PTS cellobiose transporter subunit IIC,WP_002887650.1,,CDS,NZ_MJDM01000001.1,80612,81955,+
BHE81_RS00625,29.527638832437564,-1.4663156280884868,0.5062578564035943,-2.896380983605959,0.0037749380135779,0.0261948412488249,BHE81_RS00625,,,,,gene,NZ_MJDM01000001.1,123263,124693,-
BHE81_RS00625,29.527638832437564,-1.4663156280884868,0.5062578564035943,-2.896380983605959,0.0037749380135779,0.0261948412488249,BHE81_RS00625,,alanine/glycine:cation symporter family protein,WP_002887871.1,,CDS,NZ_MJDM01000001.1,123263,124693,-
BHE81_RS00645,14.43040404316695,-1.947072749652026,0.6347603146140269,-3.0674141165172952,0.0021591949723716,0.0168074604952692,BHE81_RS00645,satP,,,,gene,NZ_MJDM01000001.1,128023,128589,-
BHE81_RS00645,14.43040404316695,-1.947072749652026,0.6347603146140269,-3.0674141165172952,0.0021591949723716,0.0168074604952692,BHE81_RS00645,satP,acetate uptake transporter,WP_004177461.1,,CDS,NZ_MJDM01000001.1,128023,128589,-
BHE81_RS00715,38.7059828968382,-1.0844109425652906,0.4020537259763274,-2.6971791890050527,0.0069929629537401,0.0426081286034272,BHE81_RS00715,rihC,,,,gene,NZ_MJDM01000001.1,142281,143195,+
BHE81_RS00715,38.7059828968382,-1.0844109425652906,0.4020537259763274,-2.6971791890050527,0.0069929629537401,0.0426081286034272,BHE81_RS00715,rihC,ribonucleoside hydrolase RihC,WP_004212577.1,,CDS,NZ_MJDM01000001.1,142281,143195,+
BHE81_RS00910,62.42124817013248,-1.884644368801808,0.3986559113259274,-4.727496357782558,2.273051398523277e-06,4.700982279592994e-05,BHE81_RS00910,araC,,,,gene,NZ_MJDM01000001.1,190700,191545,+
BHE81_RS00910,62.42124817013248,-1.884644368801808,0.3986559113259274,-4.727496357782558,2.273051398523277e-06,4.700982279592994e-05,BHE81_RS00910,araC,arabinose operon transcriptional regulator AraC,WP_004145972.1,,CDS,NZ_MJDM01000001.1,190700,191545,+
BHE81_RS00935,27.48377288415112,-1.5138416625614943,0.5505240499770899,-2.74981930875589,0.0059628135409414,0.0374361760851666,BHE81_RS00935,sgrR,,,,gene,NZ_MJDM01000001.1,195972,197627,-
BHE81_RS00935,27.48377288415112,-1.5138416625614943,0.5505240499770899,-2.74981930875589,0.0059628135409414,0.0374361760851666,BHE81_RS00935,sgrR,HTH-type transcriptional regulator SgrR,WP_004145968.1,,CDS,NZ_MJDM01000001.1,195972,197627,-
BHE81_RS01025,112.54600645504009,-1.440846183708088,0.4205551130047488,-3.4260579390264567,0.0006124097327201,0.0059124866415249,BHE81_RS01025,cra,,,,gene,NZ_MJDM01000001.1,216383,217387,+
BHE81_RS01025,112.54600645504009,-1.440846183708088,0.4205551130047488,-3.4260579390264567,0.0006124097327201,0.0059124866415249,BHE81_RS01025,cra,catabolite repressor/activator,WP_004145952.1,,CDS,NZ_MJDM01000001.1,216383,217387,+
BHE81_RS01235,72.9189806317192,-2.3404613190036065,0.3203252757381728,-7.3065146470572335,2.741606294539856e-13,2.1420068438266014e-11,BHE81_RS01235,yacL,,,,gene,NZ_MJDM01000001.1,266676,267038,+
BHE81_RS01235,72.9189806317192,-2.3404613190036065,0.3203252757381728,-7.3065146470572335,2.741606294539856e-13,2.1420068438266014e-11,BHE81_RS01235,yacL,protein YacL,WP_002888737.1,,CDS,NZ_MJDM01000001.1,266676,267038,+
BHE81_RS01295,29.5449246703696,-1.4433551621591698,0.4399866647910786,-3.2804520628926936,0.0010364087551582,0.0092836699320862,BHE81_RS01295,,,,,gene,NZ_MJDM01000001.1,279425,279865,+
BHE81_RS01295,29.5449246703696,-1.4433551621591698,0.4399866647910786,-3.2804520628926936,0.0010364087551582,0.0092836699320862,BHE81_RS01295,,PTS sugar transporter subunit IIA,WP_004177394.1,,CDS,NZ_MJDM01000001.1,279425,279865,+
BHE81_RS01300,27.0606472547874,-1.3902026928383084,0.4596899287552457,-3.024218295586151,0.0024927650085923,0.0189154236893002,BHE81_RS01300,,,,,gene,NZ_MJDM01000001.1,279924,281177,+
BHE81_RS01300,27.0606472547874,-1.3902026928383084,0.4596899287552457,-3.024218295586151,0.0024927650085923,0.0189154236893002,BHE81_RS01300,,polysaccharide deacetylase family protein,WP_011977665.1,,CDS,NZ_MJDM01000001.1,279924,281177,+
BHE81_RS01810,30.79526333000753,-1.281456195259472,0.4625581681969891,-2.770367671280079,0.0055993047165684,0.0356849948628436,BHE81_RS01810,tnpC,,,,gene,NZ_MJDM01000002.1,23845,25383,+
BHE81_RS01810,30.79526333000753,-1.281456195259472,0.4625581681969891,-2.770367671280079,0.0055993047165684,0.0356849948628436,BHE81_RS01810,tnpC,IS66 family transposase,WP_016808813.1,,CDS,NZ_MJDM01000002.1,23845,25383,+
BHE81_RS01945,37.44556202908168,-1.8751426010747485,0.4586398252661243,-4.088486210255952,4.341973524365251e-05,0.0006360689687255,BHE81_RS01945,,,,,gene,NZ_MJDM01000002.1,53137,54399,-
BHE81_RS01945,37.44556202908168,-1.8751426010747485,0.4586398252661243,-4.088486210255952,4.341973524365251e-05,0.0006360689687255,BHE81_RS01945,,efflux RND transporter periplasmic adaptor subunit,WP_023343048.1,,CDS,NZ_MJDM01000002.1,53137,54399,-
BHE81_RS01980,41.89325328528746,-4.738645587757775,0.5513454103952345,-8.59469490162411,8.348631550127392e-18,1.1362218229028216e-15,BHE81_RS01980,,,,,gene,NZ_MJDM01000002.1,59431,60552,-
BHE81_RS01980,41.89325328528746,-4.738645587757775,0.5513454103952345,-8.59469490162411,8.348631550127392e-18,1.1362218229028216e-15,BHE81_RS01980,,cupin domain-containing protein,WP_012737335.1,,CDS,NZ_MJDM01000002.1,59431,60552,-
BHE81_RS02085,69.27445582194761,-1.2469258690345018,0.3950940354982543,-3.1560230147792527,0.0015993624014961,0.0132049118824117,BHE81_RS02085,,,,,gene,NZ_MJDM01000003.1,18704,19942,+
BHE81_RS02085,69.27445582194761,-1.2469258690345018,0.3950940354982543,-3.1560230147792527,0.0015993624014961,0.0132049118824117,BHE81_RS02085,,NADH:ubiquinone reductase (Na(+)-transporting) subunit B,WP_004147186.1,,CDS,NZ_MJDM01000003.1,18704,19942,+
BHE81_RS02090,46.02222273841816,-1.2753150643987048,0.3822696636839581,-3.336166025073527,0.0008494241980728,0.0078247176674005,BHE81_RS02090,,,,,gene,NZ_MJDM01000003.1,19935,20729,+
BHE81_RS02090,46.02222273841816,-1.2753150643987048,0.3822696636839581,-3.336166025073527,0.0008494241980728,0.0078247176674005,BHE81_RS02090,,Na(+)-translocating NADH-quinone reductase subunit C,WP_004177336.1,,CDS,NZ_MJDM01000003.1,19935,20729,+
BHE81_RS02095,35.502645219538444,-1.1497498657872798,0.3867472532934476,-2.9728714451008598,0.0029502799092803,0.0216097759327323,BHE81_RS02095,,,,,gene,NZ_MJDM01000003.1,20722,21360,+
BHE81_RS02095,35.502645219538444,-1.1497498657872798,0.3867472532934476,-2.9728714451008598,0.0029502799092803,0.0216097759327323,BHE81_RS02095,,NADH:ubiquinone reductase (Na(+)-transporting) subunit D,WP_002889716.1,,CDS,NZ_MJDM01000003.1,20722,21360,+
BHE81_RS02100,30.56729579331538,-1.3994174429737964,0.4390181253916406,-3.1876074404112584,0.0014345515106465,0.0121533590831682,BHE81_RS02100,nqrE,,,,gene,NZ_MJDM01000003.1,21367,21963,+
BHE81_RS02100,30.56729579331538,-1.3994174429737964,0.4390181253916406,-3.1876074404112584,0.0014345515106465,0.0121533590831682,BHE81_RS02100,nqrE,NADH:ubiquinone reductase (Na(+)-transporting) subunit E,WP_004177335.1,,CDS,NZ_MJDM01000003.1,21367,21963,+
BHE81_RS02105,86.1528043014028,-1.5996487893373188,0.4236404737387949,-3.7759583620983728,0.0001593936182721,0.0019720870248977,BHE81_RS02105,nqrF,,,,gene,NZ_MJDM01000003.1,21976,23199,+
BHE81_RS02105,86.1528043014028,-1.5996487893373188,0.4236404737387949,-3.7759583620983728,0.0001593936182721,0.0019720870248977,BHE81_RS02105,nqrF,NADH:ubiquinone reductase (Na(+)-transporting) subunit F,WP_002889720.1,,CDS,NZ_MJDM01000003.1,21976,23199,+
BHE81_RS02140,71.2369359334396,-1.1177523384986308,0.3329531790471439,-3.357085646989316,0.0007876870868007,0.007343930422515,BHE81_RS02140,frsA,,,,gene,NZ_MJDM01000003.1,28492,29736,+
BHE81_RS02140,71.2369359334396,-1.1177523384986308,0.3329531790471439,-3.357085646989316,0.0007876870868007,0.007343930422515,BHE81_RS02140,frsA,esterase FrsA,WP_002889742.1,,CDS,NZ_MJDM01000003.1,28492,29736,+
BHE81_RS02180,11.426610133397128,-2.631663601998888,0.7579360476134974,-3.4721446621851144,0.0005163180305671,0.0051468453954892,BHE81_RS02180,,,,,gene,NZ_MJDM01000003.1,38069,38326,+
BHE81_RS02180,11.426610133397128,-2.631663601998888,0.7579360476134974,-3.4721446621851144,0.0005163180305671,0.0051468453954892,BHE81_RS02180,,YjhX family toxin,WP_002889848.1,,CDS,NZ_MJDM01000003.1,38069,38326,+
BHE81_RS02185,27.26873050154698,-1.713961918337788,0.6349164837651321,-2.69950767095191,0.0069442154864768,0.0424603552716603,BHE81_RS02185,,,,,gene,NZ_MJDM01000003.1,38384,39133,+
BHE81_RS02185,27.26873050154698,-1.713961918337788,0.6349164837651321,-2.69950767095191,0.0069442154864768,0.0424603552716603,BHE81_RS02185,,SAM-dependent methyltransferase,WP_016531937.1,,CDS,NZ_MJDM01000003.1,38384,39133,+
BHE81_RS02230,8.788822614570428,-3.969203286492375,1.04620501472907,-3.793905812543116,0.0001482959460043,0.0018676435707238,BHE81_RS02230,,,,,gene,NZ_MJDM01000003.1,46598,46849,-
BHE81_RS02230,8.788822614570428,-3.969203286492375,1.04620501472907,-3.793905812543116,0.0001482959460043,0.0018676435707238,BHE81_RS02230,,zinc ribbon domain-containing protein,WP_002889874.1,,CDS,NZ_MJDM01000003.1,46598,46849,-
BHE81_RS02245,27.492776852948094,-1.2482127303361057,0.4692405563163598,-2.6600700078758037,0.0078124410992909,0.0466204936321197,BHE81_RS02245,,,,,gene,NZ_MJDM01000003.1,49952,50971,-
BHE81_RS02245,27.492776852948094,-1.2482127303361057,0.4692405563163598,-2.6600700078758037,0.0078124410992909,0.0466204936321197,BHE81_RS02245,,alpha-ketoacid dehydrogenase subunit beta,WP_002889881.1,,CDS,NZ_MJDM01000003.1,49952,50971,-
BHE81_RS02255,43.01352067915764,-1.3339067196718153,0.4578574354784926,-2.9133669485519893,0.0035755416985162,0.0250169327131675,BHE81_RS02255,,,,,gene,NZ_MJDM01000003.1,52196,54961,+
BHE81_RS02255,43.01352067915764,-1.3339067196718153,0.4578574354784926,-2.9133669485519893,0.0035755416985162,0.0250169327131675,BHE81_RS02255,,LuxR C-terminal-related transcriptional regulator,WP_023302279.1,,CDS,NZ_MJDM01000003.1,52196,54961,+
BHE81_RS02770,11.618303235463353,-2.430470558461627,0.6565654328970634,-3.701794880880787,0.0002140796599498,0.0025019448347043,BHE81_RS02770,,,,,gene,NZ_MJDM01000004.1,41230,42429,+
BHE81_RS02770,11.618303235463353,-2.430470558461627,0.6565654328970634,-3.701794880880787,0.0002140796599498,0.0025019448347043,BHE81_RS02770,,multidrug efflux MFS transporter,WP_110246389.1,,CDS,NZ_MJDM01000004.1,41230,42429,+
BHE81_RS03290,18.70080533117693,-1.9884818651102223,0.6985178185556388,-2.846716021105816,0.004417274770696,0.0297707384306173,BHE81_RS03290,,,,,gene,NZ_MJDM01000004.1,144256,145365,-
BHE81_RS03290,18.70080533117693,-1.9884818651102223,0.6985178185556388,-2.846716021105816,0.004417274770696,0.0297707384306173,BHE81_RS03290,,ABC transporter ATP-binding protein,WP_004178760.1,,CDS,NZ_MJDM01000004.1,144256,145365,-
BHE81_RS03295,30.55162101417872,-1.942342027923488,0.4342868618954669,-4.472486271967885,7.731536518599424e-06,0.0001382175956439,BHE81_RS03295,,,,,gene,NZ_MJDM01000004.1,145722,146954,+
BHE81_RS03295,30.55162101417872,-1.942342027923488,0.4342868618954669,-4.472486271967885,7.731536518599424e-06,0.0001382175956439,BHE81_RS03295,,maltodextrin ABC transporter substrate-binding protein,WP_002891991.1,,CDS,NZ_MJDM01000004.1,145722,146954,+
BHE81_RS03495,58.683454301113976,-1.202925163740105,0.3868170644239604,-3.1098037661070483,0.0018721167414456,0.0148746902677194,BHE81_RS03495,,,,,gene,NZ_MJDM01000004.1,190712,191629,-
BHE81_RS03495,58.683454301113976,-1.202925163740105,0.3868170644239604,-3.1098037661070483,0.0018721167414456,0.0148746902677194,BHE81_RS03495,,SPFH domain-containing protein,WP_002892258.1,,CDS,NZ_MJDM01000004.1,190712,191629,-
BHE81_RS03575,156.25740893788762,-1.2115590948169437,0.264628524665584,-4.578338999350176,4.686826966465411e-06,8.867140345972005e-05,BHE81_RS03575,cysS,,,,gene,NZ_MJDM01000004.1,204862,206247,+
BHE81_RS03575,156.25740893788762,-1.2115590948169437,0.264628524665584,-4.578338999350176,4.686826966465411e-06,8.867140345972005e-05,BHE81_RS03575,cysS,cysteine--tRNA ligase,WP_023302225.1,,CDS,NZ_MJDM01000004.1,204862,206247,+
BHE81_RS03615,36.67545916781635,-4.208932216248803,0.6549210781989943,-6.426625064233986,1.3046808755701464e-10,6.048844630802691e-09,BHE81_RS03615,,,,,gene,NZ_MJDM01000004.1,210102,211406,+
BHE81_RS03615,36.67545916781635,-4.208932216248803,0.6549210781989943,-6.426625064233986,1.3046808755701464e-10,6.048844630802691e-09,BHE81_RS03615,,citrate synthase,WP_025368381.1,,CDS,NZ_MJDM01000004.1,210102,211406,+
BHE81_RS03690,90.52436132403136,-2.517183810581934,0.5681843061932343,-4.4302241071154524,9.41352097504004e-06,0.0001641142355111,BHE81_RS03690,lysS,,,,gene,NZ_MJDM01000004.1,228157,229674,+
BHE81_RS03690,90.52436132403136,-2.517183810581934,0.5681843061932343,-4.4302241071154524,9.41352097504004e-06,0.0001641142355111,BHE81_RS03690,lysS,lysine--tRNA ligase,WP_023342957.1,,CDS,NZ_MJDM01000004.1,228157,229674,+
BHE81_RS03825,297.8498218164898,-1.92767086495507,0.3763051421301644,-5.122626956525314,3.0130809001587e-07,7.612088813035662e-06,BHE81_RS03825,phoC,,,,gene,NZ_MJDM01000005.1,381,1127,-
BHE81_RS03825,297.8498218164898,-1.92767086495507,0.3763051421301644,-5.122626956525314,3.0130809001587e-07,7.612088813035662e-06,BHE81_RS03825,phoC,acid phosphatase PhoC,WP_002901387.1,,CDS,NZ_MJDM01000005.1,381,1127,-
BHE81_RS03855,12.590851872589878,-2.7552632683498715,0.6911677449331929,-3.986388671271387,6.708658354386143e-05,0.0009219488468128,BHE81_RS03855,,,,,gene,NZ_MJDM01000005.1,7574,8197,+
BHE81_RS03855,12.590851872589878,-2.7552632683498715,0.6911677449331929,-3.986388671271387,6.708658354386143e-05,0.0009219488468128,BHE81_RS03855,,CDP-alcohol phosphatidyltransferase family protein,WP_002901398.1,,CDS,NZ_MJDM01000005.1,7574,8197,+
BHE81_RS03860,48.22961571430395,-3.6674243859256217,0.5253051935624041,-6.981511759011281,2.920204591944846e-12,1.7855569816543919e-10,BHE81_RS03860,,,,,gene,NZ_MJDM01000005.1,8249,9556,-
BHE81_RS03860,48.22961571430395,-3.6674243859256217,0.5253051935624041,-6.981511759011281,2.920204591944846e-12,1.7855569816543919e-10,BHE81_RS03860,,sulfurtransferase,WP_004214268.1,,CDS,NZ_MJDM01000005.1,8249,9556,-
BHE81_RS03985,132.58557435436597,-1.8460416707142864,0.4256939962708959,-4.336546173743859,1.447390330908034e-05,0.0002420260062684,BHE81_RS03985,,,,,gene,NZ_MJDM01000005.1,34184,35575,-
BHE81_RS03985,132.58557435436597,-1.8460416707142864,0.4256939962708959,-4.336546173743859,1.447390330908034e-05,0.0002420260062684,BHE81_RS03985,,L-cystine transporter,WP_004151918.1,,CDS,NZ_MJDM01000005.1,34184,35575,-
BHE81_RS04035,108.21349255315374,-5.052688765185585,0.4690575720780488,-10.772001276518871,4.66743809122618e-27,1.969192130688325e-24,BHE81_RS04035,ompW,,,,gene,NZ_MJDM01000005.1,43726,44364,+
